Time Node entropy gini t05 enrate ginirate t05rate apa cusum
80 gw-9 6.25101 0.986239 15.6261 0.0965411 0.00506207 0.229558 1 0
80 gw-10 6.13503 0.985551 14.8138 0.025799 0.00204949 0.0567628 1 0
80 gw-11 6.47185 0.988338 16.9706 0.0185947 0.00139431 0.0391031 1 0
80 gw-12 6.24108 0.986435 15.4793 0.0844985 0.00430753 0.204094 1 0
80 gw-13 6.92717 0.991257 20.3614 0.0355209 0.00131015 0.0971936 1 0
80 gw-14 7.10287 0.992123 21.8326 0.0136334 0.000386339 0.0438677 1 0
80 gw-15 7.61221 0.994318 26.6719 0.00307574 8.85607e-05 0.0120016 1 0
80 gw-16 7.61298 0.994361 26.6108 0.00188926 0.000112369 0.00655404 1 0
80 prod-bb-1 7.59913 0.994313 26.473 0.00275494 0.000129667 0.00914588 1 0
81 good-leaf-1 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 1 0
81 evil-leaf-2 7.63662 0.994975 26.2135 0.0109407 0.00028715 0.0309854 1 0
81 evil-leaf-3 7.68383 0.995122 26.6936 0.00830745 0.000227489 0.0231356 1 0
81 good-leaf-4 3.32193 0.9 4.32456 0 0 0 1 0
81 evil-leaf-5 7.72792 0.995283 27.1204 0.0158518 0.000413344 0.0459711 1 0
81 good-leaf-6 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
81 good-leaf-7 2.52193 0.82 2.84262 0.192189 0.0681818 0.28109 1 0
81 good-leaf-8 2.44644 0.8 2.78167 0.263548 0.111111 0.356774 1 0
81 evil-leaf-9 7.7211 0.995261 27.0517 0.00727473 0.000187696 0.020987 1 0
81 evil-leaf-10 7.65821 0.99505 26.4253 0.0182913 0.00046829 0.0517121 1 0
81 good-leaf-11 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
81 good-leaf-12 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
81 good-leaf-13 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
81 good-leaf-14 2.92193 0.86 3.58359 0.0265204 0.0238095 0.0173035 1 0
81 evil-leaf-15 7.72532 0.995261 27.1088 0.00912238 0.000236901 0.0263268 1 0
81 evil-leaf-16 7.61926 0.994898 26.0592 0.000596972 5.23233e-07 0.00227825 1 0
81 gw-1 7.6916 0.995102 26.8078 0.0103786 0.000312616 0.0282046 1 0
81 gw-2 7.75233 0.995349 27.3823 0.00477093 0.00010725 0.0141987 1 0
81 gw-3 7.7698 0.995393 27.5745 0.0121159 0.000296165 0.0357105 1 0
81 gw-4 3.34644 0.895 4.50033 0.17114 0.0440976 0.271821 1 0
81 gw-5 7.98262 0.995864 30.2263 0.00367943 9.38754e-05 0.0102732 1 0
81 gw-6 3.40869 0.895 4.7192 0.197563 0.0552778 0.297508 1 0
81 gw-7 3.82193 0.925 5.63441 0.0439611 0.0061756 0.0817483 1 0
81 gw-8 7.77474 0.995363 27.7491 0.00562805 0.000153652 0.0155348 1 0
81 gw-9 5.90882 0.9824 13.6971 0.0547424 0.00389268 0.123445 1 0
81 gw-10 6.34144 0.987004 16.1861 0.0336451 0.00147432 0.0926374 1 0
81 gw-11 6.61881 0.989271 18.0298 0.0227069 0.000943703 0.0624175 1 0
81 gw-12 6.38862 0.987629 16.4369 0.0236396 0.00121005 0.061863 1 0
81 gw-13 6.84948 0.990639 19.8461 0.011215 0.000623142 0.0253063 1 0
81 gw-14 7.07998 0.991965 21.6935 0.00322299 0.00015925 0.00637036 1 0
81 gw-15 7.46713 0.99369 25.3458 0.0190592 0.000632148 0.04972 1 0
81 gw-16 7.4437 0.993642 25.0594 0.0222347 0.000722456 0.0582996 1 0
81 prod-bb-1 7.4581 0.993698 25.199 0.0185587 0.000618346 0.0481253 1 0
82 good-leaf-1 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 1 0
82 evil-leaf-2 7.74819 0.995349 27.3258 0.0146096 0.000375852 0.0424318 1 0
82 evil-leaf-3 7.7211 0.995261 27.0517 0.00485098 0.000138935 0.0134159 1 0
82 good-leaf-4 3.32193 0.9 4.32456 0 0 0 1 0
82 evil-leaf-5 7.64831 0.995 26.3429 0.0103016 0.000283868 0.0286695 1 0
82 good-leaf-6 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
82 good-leaf-7 3.32193 0.9 4.32456 0.317218 0.097561 0.521327 1 0
82 good-leaf-8 3.32193 0.9 4.32456 0.357862 0.125 0.554664 1 0
82 evil-leaf-9 7.70736 0.995215 26.9137 0.00177955 4.55685e-05 0.00510185 1 0
82 evil-leaf-10 7.66534 0.995074 26.4956 0.0009303 2.4508e-05 0.0026593 1 0
82 good-leaf-11 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
82 good-leaf-12 2.92193 0.86 3.58359 0 0 0 1 0
82 good-leaf-13 2.84644 0.84 3.52263 0.0258353 0.0232558 0.0170091 1 0
82 good-leaf-14 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
82 evil-leaf-15 7.69349 0.995169 26.775 0.0041206 9.24373e-05 0.0123124 1 0
82 evil-leaf-16 7.67416 0.995076 26.6121 0.00720644 0.00017816 0.0212168 1 0
82 gw-1 7.79442 0.995495 27.7993 0.0133669 0.000395391 0.0369881 1 0
82 gw-2 7.78136 0.995455 27.6648 0.00374404 0.000105805 0.0103164 1 0
82 gw-3 7.703 0.995129 26.935 0.00859822 0.000265606 0.0231922 1 0
82 gw-4 4.02193 0.935 6.15836 0.201853 0.0446927 0.368425 1 0
82 gw-5 7.9548 0.995802 29.8865 0.00348484 6.26162e-05 0.0112404 1 0
82 gw-6 3.82193 0.925 5.63441 0.121229 0.0335196 0.193935 1 0
82 gw-7 3.98418 0.93 6.11526 0.0424539 0.00540541 0.0853403 1 0
82 gw-8 7.76323 0.995327 27.6243 0.00148083 3.53403e-05 0.00449685 1 0
82 gw-9 6.61395 0.989261 18.0086 0.119336 0.00698438 0.314774 1 0
82 gw-10 6.21484 0.986338 15.2829 0.0199647 0.000674206 0.0557991 1 0
82 gw-11 5.95785 0.983265 13.893 0.0998599 0.00607072 0.229442 1 0
82 gw-12 6.02055 0.983796 14.2575 0.0576133 0.00388034 0.132592 1 0
82 gw-13 7.11677 0.992337 21.8803 0.0390223 0.00171398 0.1025 1 0
82 gw-14 6.70129 0.989686 18.7078 0.0534875 0.00229748 0.137631 1 0
82 gw-15 7.53981 0.994049 25.9431 0.00973297 0.000361816 0.0235659 1 0
82 gw-16 7.53091 0.994004 25.8673 0.0117156 0.000364308 0.0322394 1 0
82 prod-bb-1 7.53838 0.994039 25.937 0.0107634 0.000343204 0.0292886 1 0
83 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
83 evil-leaf-2 7.76565 0.995392 27.5181 0.00225366 4.34543e-05 0.00703999 1 0
83 evil-leaf-3 7.67948 0.995122 26.6356 0.00539031 0.000139373 0.0153793 1 0
83 good-leaf-4 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
83 evil-leaf-5 7.79193 0.995475 27.7879 0.0187781 0.000477374 0.0548537 1 0
83 good-leaf-6 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
83 good-leaf-7 2.72193 0.84 3.2131 0.180618 0.0666667 0.257009 1 0
83 good-leaf-8 2.72193 0.84 3.2131 0.180618 0.0666667 0.257009 1 0
83 evil-leaf-9 7.60733 0.994872 25.9285 0.0129784 0.000345168 0.0366054 1 0
83 evil-leaf-10 7.74819 0.995349 27.3258 0.0108093 0.000276307 0.0313313 1 0
83 good-leaf-11 2.64644 0.82 3.15215 0.152306 0.0681818 0.202809 1 0
83 good-leaf-12 2.92193 0.86 3.58359 0 0 0 1 0
83 good-leaf-13 2.24644 0.78 2.41118 0.21079 0.0714286 0.315517 1 0
83 good-leaf-14 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
83 evil-leaf-15 7.78136 0.995455 27.6648 0.0114217 0.000286849 0.0332327 1 0
83 evil-leaf-16 7.73212 0.995283 27.1774 0.00755234 0.000208728 0.0212407 1 0
83 gw-1 7.82024 0.995504 28.1428 0.00331372 8.40682e-06 0.0123542 1 0
83 gw-2 7.73042 0.995222 27.2102 0.00654603 0.000233794 0.0164337 1 0
83 gw-3 7.83844 0.995598 28.2984 0.0175826 0.000471097 0.0506185 1 0
83 gw-4 3.40582 0.891967 4.72503 0.153187 0.0460249 0.232746 1 0
83 gw-5 7.98192 0.99586 30.223 0.0034093 5.7847e-05 0.0112571 1 0
83 gw-6 3.38418 0.89 4.69689 0.114535 0.0378378 0.166393 1 0
83 gw-7 3.64644 0.91 5.28624 0.0847713 0.0215054 0.135565 1 0
83 gw-8 7.84748 0.995585 28.5212 0.0108524 0.000258509 0.0324688 1 0
83 gw-9 6.74452 0.990245 18.9033 0.0197408 0.000993758 0.0496814 1 0
83 gw-10 6.31449 0.986829 15.9918 0.0160344 0.000496965 0.0463834 1 0
83 gw-11 5.78376 0.980355 13.0595 0.0292217 0.00295981 0.0599965 1 0
83 gw-12 5.11208 0.968091 9.98411 0.150894 0.0159641 0.299729 1 0
83 gw-13 7.17709 0.992503 22.5001 0.00847564 0.00016724 0.0283265 1 0
83 gw-14 6.13017 0.984219 15.0575 0.0852246 0.00552372 0.195122 1 0
83 gw-15 7.32749 0.992999 24.0386 0.0281594 0.00105647 0.0734108 1 0
83 gw-16 7.31299 0.992986 23.8617 0.028937 0.00102419 0.0775361 1 0
83 prod-bb-1 7.29324 0.992878 23.6992 0.0325185 0.00116772 0.0862774 1 0
84 good-leaf-1 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
84 evil-leaf-2 7.8009 0.995516 27.8664 0.00453861 0.000124178 0.0126549 1 0
84 evil-leaf-3 7.70736 0.995215 26.9137 0.00363033 9.38174e-05 0.010438 1 0
84 good-leaf-4 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
84 evil-leaf-5 7.66534 0.995074 26.4956 0.016247 0.000403411 0.0465059 1 0
84 good-leaf-6 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
84 good-leaf-7 3.12193 0.88 3.95407 0.146955 0.047619 0.230608 1 0
84 good-leaf-8 3.12193 0.88 3.95407 0.146955 0.047619 0.230608 1 0
84 evil-leaf-9 7.69349 0.995169 26.775 0.0113255 0.00029882 0.0326478 1 0
84 evil-leaf-10 7.73212 0.995283 27.1774 0.00207425 6.5712e-05 0.00542953 1 0
84 good-leaf-11 2.52193 0.82 2.84262 0.0470486 1.35393e-16 0.0981965 1 0
84 good-leaf-12 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
84 good-leaf-13 2.92193 0.86 3.58359 0.300693 0.102564 0.486237 1 0
84 good-leaf-14 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
84 evil-leaf-15 7.74819 0.995349 27.3258 0.00426235 0.000106191 0.0122552 1 0
84 evil-leaf-16 7.70736 0.995215 26.9137 0.00320249 6.84427e-05 0.00970388 1 0
84 gw-1 7.84074 0.995615 28.3093 0.00262079 0.000111978 0.0059159 1 0
84 gw-2 7.76565 0.995392 27.5181 0.00455757 0.000171093 0.0113182 1 0
84 gw-3 7.70654 0.995173 26.9482 0.0168266 0.000426597 0.047713 1 0
84 gw-4 3.92193 0.93 5.89639 0.151536 0.0426398 0.247905 1 0
84 gw-5 8.06663 0.996077 31.2131 0.0106124 0.000218394 0.0327616 1 0
84 gw-6 3.50869 0.9 4.98117 0.0367921 0.011236 0.0605257 1 0
84 gw-7 3.82193 0.925 5.63441 0.0481261 0.0164835 0.0658641 1 0
84 gw-8 7.85678 0.995592 28.6649 0.00118449 7.02955e-06 0.00503663 1 0
84 gw-9 6.63225 0.98953 18.0705 0.0166454 0.000721505 0.0440569 1 0
84 gw-10 6.75453 0.990488 18.888 0.0696878 0.00370784 0.181107 1 0
84 gw-11 5.78224 0.980536 13.0483 0.000261419 0.000184936 0.00085626 1 0
84 gw-12 5.35755 0.97561 10.8062 0.0480172 0.00776673 0.0823448 1 0
84 gw-13 7.23785 0.992838 23.0271 0.00846624 0.000337207 0.0234196 1 0
84 gw-14 6.20841 0.985432 15.4511 0.0127628 0.00123238 0.0261408 1 0
84 gw-15 7.41562 0.993517 24.818 0.0120273 0.000521276 0.0324234 1 0
84 gw-16 7.39272 0.993411 24.6067 0.0109021 0.000427537 0.0312243 1 0
84 prod-bb-1 7.40113 0.993454 24.6807 0.0147928 0.000579549 0.0414143 1 0
85 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
85 evil-leaf-2 7.74819 0.995349 27.3258 0.00675653 0.000167609 0.0194002 1 0
85 evil-leaf-3 7.71162 0.995216 26.971 0.000552898 4.31948e-07 0.00213123 1 0
85 good-leaf-4 3.12193 0.88 3.95407 0 0 0 1 0
85 evil-leaf-5 7.7879 0.995475 27.7321 0.0159897 0.000403208 0.046669 1 0
85 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
85 good-leaf-7 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
85 good-leaf-8 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
85 evil-leaf-9 7.69349 0.995169 26.775 0 0 0 1 0
85 evil-leaf-10 7.61926 0.994898 26.0592 0.014597 0.000386775 0.0411429 1 0
85 good-leaf-11 3.32193 0.9 4.32456 0.317218 0.097561 0.521327 1 0
85 good-leaf-12 3.32193 0.9 4.32456 0 0 0 1 0
85 good-leaf-13 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
85 good-leaf-14 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
85 evil-leaf-15 7.75489 0.99537 27.3939 0.000864028 2.16338e-05 0.0024929 1 0
85 evil-leaf-16 7.73637 0.995285 27.2344 0.00376392 6.96588e-05 0.0119189 1 0
85 gw-1 7.82018 0.995575 28.0666 0.00262228 4.02943e-05 0.00857192 1 0
85 gw-2 7.745 0.995289 27.3488 0.00266025 0.000103309 0.00615178 1 0
85 gw-3 7.85175 0.995671 28.3974 0.0188422 0.000500496 0.0537755 1 0
85 gw-4 3.88418 0.925 5.85328 0.00962393 0.00537634 0.0073097 1 0
85 gw-5 8.0196 0.995944 30.6804 0.00583005 0.000133596 0.017068 1 0
85 gw-6 4.22193 0.945 6.6823 0.203276 0.05 0.341513 1 0
85 gw-7 3.82193 0.915 5.78787 1.16195e-16 0.0108108 0.0272361 1 0
85 gw-8 7.87351 0.995638 28.8502 0.00213002 4.67914e-05 0.00646364 1 0
85 gw-9 6.18284 0.985865 15.1329 0.0677621 0.00370429 0.162563 1 0
85 gw-10 5.95266 0.982987 13.8848 0.118717 0.00757278 0.264885 1 0
85 gw-11 5.69018 0.98042 12.3993 0.015921 0.000118562 0.0497394 1 0
85 gw-12 5.76023 0.980257 12.9265 0.0751607 0.00476354 0.196202 1 0
85 gw-13 6.70129 0.989686 18.7078 0.0741326 0.00317462 0.187574 1 0
85 gw-14 6.54332 0.988385 17.6302 0.0539438 0.00299639 0.141035 1 0
85 gw-15 7.24981 0.99254 23.3397 0.0223603 0.000983658 0.0595674 1 0
85 gw-16 7.18995 0.992285 22.771 0.0274281 0.00113329 0.074605 1 0
85 prod-bb-1 7.18995 0.992285 22.771 0.0285337 0.00117641 0.077379 1 0
86 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
86 evil-leaf-2 7.67948 0.995122 26.6356 0.00886823 0.000227946 0.0252551 1 0
86 evil-leaf-3 7.75489 0.99537 27.3939 0.00561062 0.000155373 0.0156781 1 0
86 good-leaf-4 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
86 evil-leaf-5 7.6865 0.995146 26.7054 0.0130205 0.00033098 0.0370234 1 0
86 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
86 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
86 good-leaf-8 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
86 evil-leaf-9 7.62936 0.994949 26.1425 0.00833567 0.000220653 0.0236226 1 0
86 evil-leaf-10 7.67243 0.995098 26.5657 0.00697834 0.000200583 0.0194357 1 0
86 good-leaf-11 3.32193 0.9 4.32456 0 0 0 1 0
86 good-leaf-12 3.32193 0.9 4.32456 0 0 0 1 0
86 good-leaf-13 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
86 good-leaf-14 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
86 evil-leaf-15 7.65105 0.995025 26.3549 0.0133897 0.000347102 0.0379276 1 0
86 evil-leaf-16 7.73471 0.995305 27.189 0.000214489 2.06251e-05 0.00166726 1 0
86 gw-1 7.73889 0.995306 27.2459 0.0103947 0.000270849 0.0292425 1 0
86 gw-2 7.80248 0.995497 27.9107 0.00742205 0.000208633 0.0205451 1 0
86 gw-3 7.74563 0.995328 27.3142 0.0135156 0.000344986 0.0381446 1 0
86 gw-4 4.22193 0.945 6.6823 0.0869538 0.0216216 0.141633 1 0
86 gw-5 7.98838 0.995859 30.3243 0.00389224 8.56822e-05 0.0116065 1 0
86 gw-6 4.12193 0.94 6.42033 0.0236859 0.00529101 0.0392038 1 0
86 gw-7 4.22193 0.945 6.6823 0.104659 0.0327869 0.154535 1 0
86 gw-8 7.80222 0.995424 28.0864 0.00905498 0.000215332 0.0264737 1 0
86 gw-9 5.93006 0.983195 13.6886 0.0408838 0.00270757 0.0954434 1 0
86 gw-10 5.94553 0.983623 13.7269 0.00119655 0.000647324 0.0113747 1 0
86 gw-11 6.0089 0.983932 14.1571 0.0560118 0.00358181 0.141767 1 0
86 gw-12 6.15188 0.985419 14.9855 0.0679926 0.00526585 0.15929 1 0
86 gw-13 6.62947 0.98925 18.164 0.0107173 0.000440255 0.0290661 1 0
86 gw-14 6.78457 0.990143 19.3829 0.0368708 0.00177882 0.0994102 1 0
86 gw-15 7.30167 0.992968 23.7306 0.00715341 0.000432024 0.0167473 1 0
86 gw-16 7.28227 0.992904 23.5312 0.0128398 0.000624038 0.033386 1 0
86 prod-bb-1 7.25631 0.992778 23.303 0.00923008 0.000496634 0.0233634 1 0
87 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
87 evil-leaf-2 7.67948 0.995122 26.6356 0 0 0 1 0
87 evil-leaf-3 7.66972 0.995074 26.5538 0.0109819 0.000297387 0.030666 1 0
87 good-leaf-4 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
87 evil-leaf-5 7.59246 0.994819 25.7849 0.0122349 0.000328573 0.0344691 1 0
87 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
87 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
87 good-leaf-8 3.32193 0.9 4.32456 0 0 0 1 0
87 evil-leaf-9 7.74147 0.995327 27.2575 0.0146946 0.000379525 0.0426502 1 0
87 evil-leaf-10 7.71425 0.995238 26.9828 0.00545071 0.000140746 0.0156984 1 0
87 good-leaf-11 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
87 good-leaf-12 3.32193 0.9 4.32456 0 0 0 1 0
87 good-leaf-13 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
87 good-leaf-14 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
87 evil-leaf-15 7.59707 0.994819 25.8446 0.00705495 0.000206706 0.0193631 1 0
87 evil-leaf-16 7.8009 0.995516 27.8664 0.00855756 0.000211524 0.0249119 1 0
87 gw-1 7.72792 0.995283 27.1204 0.00141752 2.26581e-05 0.00460314 1 0
87 gw-2 7.67959 0.994942 26.7965 0.0157503 0.000557717 0.0399203 1 0
87 gw-3 7.66534 0.995074 26.4956 0.0103661 0.000254802 0.0299679 1 0
87 gw-4 4.02193 0.935 6.15836 0.0473717 0.010582 0.0784076 1 0
87 gw-5 8.06308 0.996075 31.1612 0.00935112 0.000216948 0.0276011 1 0
87 gw-6 3.78418 0.92 5.59131 0.0819384 0.0212766 0.129124 1 0
87 gw-7 3.88418 0.925 5.85328 0.0799977 0.021164 0.124061 1 0
87 gw-8 7.79646 0.995421 27.993 0.000737447 2.55784e-06 0.00332475 1 0
87 gw-9 6.22116 0.986021 15.4225 0.0490881 0.00287379 0.126669 1 0
87 gw-10 6.45314 0.988322 16.8014 0.0853756 0.00477751 0.223973 1 0
87 gw-11 5.89469 0.982147 13.6028 0.0190079 0.0018143 0.0391564 1 0
87 gw-12 5.77356 0.981111 12.8869 0.0614974 0.00437164 0.140041 1 0
87 gw-13 6.93749 0.99125 20.4891 0.0464629 0.00202153 0.128005 1 0
87 gw-14 6.59945 0.988402 18.132 0.0272861 0.00175819 0.064536 1 0
87 gw-15 7.28243 0.992822 23.6422 0.00263421 0.000147808 0.00372457 1 0
87 gw-16 7.2171 0.992535 23.018 0.008948 0.000372116 0.0218091 1 0
87 prod-bb-1 7.23531 0.992633 23.1728 0.00289412 0.000145592 0.00558456 1 0
88 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
88 evil-leaf-2 7.83289 0.995614 28.1993 0.0199766 0.000494496 0.0587069 1 0
88 evil-leaf-3 7.64831 0.995 26.3429 0.00279195 7.4236e-05 0.00794261 1 0
88 good-leaf-4 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
88 evil-leaf-5 7.65548 0.995025 26.4134 0.00830122 0.000207782 0.0243746 1 0
88 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
88 good-leaf-7 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
88 good-leaf-8 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
88 evil-leaf-9 7.71425 0.995238 26.9828 0.00351632 8.94254e-05 0.0100789 1 0
88 evil-leaf-10 7.70736 0.995215 26.9137 0.000892684 2.28932e-05 0.00256048 1 0
88 good-leaf-11 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
88 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
88 good-leaf-13 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
88 good-leaf-14 3.12193 0.88 3.95407 0 0 0 1 0
88 evil-leaf-15 7.66534 0.995074 26.4956 0.0089853 0.00025602 0.0251903 1 0
88 evil-leaf-16 7.73471 0.995305 27.189 0.00848495 0.000211479 0.0243064 1 0
88 gw-1 7.88641 0.995763 28.7786 0.0205093 0.000482267 0.061139 1 0
88 gw-2 7.69606 0.995105 26.8658 0.0021446 0.000164149 0.00258563 1 0
88 gw-3 7.71849 0.995239 27.04 0.00693389 0.000165442 0.0205454 1 0
88 gw-4 3.68418 0.915 5.32934 0.0839757 0.0213904 0.134616 1 0
88 gw-5 8.04255 0.996018 30.9261 0.0025468 5.64843e-05 0.00754722 1 0
88 gw-6 3.74644 0.915 5.54821 0.00997424 0.00543478 0.00770853 1 0
88 gw-7 3.93214 0.930748 5.91147 0.012346 0.00621397 0.00994 1 0
88 gw-8 7.84738 0.995538 28.6138 0.00653126 0.000117651 0.0221775 1 0
88 gw-9 5.84022 0.982222 13.1894 0.0612317 0.00385239 0.144792 1 0
88 gw-10 6.03709 0.98393 14.3651 0.0644721 0.00444437 0.145004 1 0
88 gw-11 5.88375 0.981727 13.5796 0.00185598 0.000427716 0.00170588 1 0
88 gw-12 6.00115 0.98338 14.204 0.0394203 0.00231206 0.102201 1 0
88 gw-13 6.73596 0.989965 18.9281 0.02905 0.0012968 0.0761865 1 0
88 gw-14 6.64639 0.989078 18.4207 0.00711302 0.000683715 0.0159247 1 0
88 gw-15 7.22796 0.992403 23.2308 0.00747979 0.000421273 0.0173983 1 0
88 gw-16 7.21949 0.992549 23.0309 0.000331203 1.41452e-05 0.000560464 1 0
88 prod-bb-1 7.21012 0.992494 22.9529 0.00348168 0.000140215 0.00949243 1 0
89 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
89 evil-leaf-2 7.69349 0.995169 26.775 0.0177971 0.000446913 0.05051 1 0
89 evil-leaf-3 7.86419 0.995708 28.5287 0.0282253 0.00071122 0.0829736 1 0
89 good-leaf-4 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
89 evil-leaf-5 7.6119 0.994872 25.9879 0.0056932 0.0001538 0.01611 1 0
89 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
89 good-leaf-7 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
89 good-leaf-8 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
89 evil-leaf-9 7.67948 0.995122 26.6356 0.00450665 0.0001167 0.0128642 1 0
89 evil-leaf-10 7.67948 0.995122 26.6356 0.0036172 9.38086e-05 0.0103302 1 0
89 good-leaf-11 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
89 good-leaf-12 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
89 good-leaf-13 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
89 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
89 evil-leaf-15 7.65821 0.99505 26.4253 0.000929435 2.45074e-05 0.00265225 1 0
89 evil-leaf-16 7.67243 0.995098 26.5657 0.00805257 0.000208102 0.0229256 1 0
89 gw-1 7.75652 0.99535 27.439 0.0164704 0.000414378 0.0465483 1 0
89 gw-2 7.89629 0.995782 28.8974 0.0260177 0.000680062 0.0756205 1 0
89 gw-3 7.66972 0.995074 26.5538 0.00631762 0.000164944 0.0179793 1 0
89 gw-4 4.12193 0.94 6.42033 0.118817 0.0273224 0.204713 1 0
89 gw-5 8.02172 0.995961 30.6892 0.00259017 5.81304e-05 0.00765932 1 0
89 gw-6 4.22193 0.945 6.6823 0.126918 0.0327869 0.204406 1 0
89 gw-7 3.93214 0.930748 5.91147 0 0 1.50247e-16 1 0
89 gw-8 7.86911 0.995582 28.889 0.00276883 4.40176e-05 0.00961553 1 0
89 gw-9 6.68897 0.989943 18.4644 0.145327 0.00786081 0.399936 1 0
89 gw-10 6.39125 0.987862 16.387 0.058664 0.00399591 0.140751 1 0
89 gw-11 6.54386 0.989 17.4142 0.112192 0.00740886 0.282385 1 0
89 gw-12 5.78095 0.981327 12.9047 0.0366937 0.00208698 0.0914725 1 0
89 gw-13 7.19337 0.992734 22.524 0.0679064 0.00279746 0.189977 1 0
89 gw-14 6.97943 0.991416 20.8351 0.0501078 0.00236438 0.131069 1 0
89 gw-15 7.58836 0.994212 26.4811 0.0498613 0.00182242 0.139911 1 0
89 gw-16 7.56949 0.994198 26.191 0.0484788 0.0016612 0.137213 1 0
89 prod-bb-1 7.53076 0.994026 25.8323 0.0444703 0.00154382 0.12545 1 0
90 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
90 evil-leaf-2 7.74147 0.995327 27.2575 0.00623645 0.000158788 0.0180201 1 0
90 evil-leaf-3 7.69779 0.99517 26.8326 0.0211588 0.000540952 0.0594507 1 0
90 good-leaf-4 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
90 evil-leaf-5 7.74147 0.995327 27.2575 0.0170217 0.000457123 0.048854 1 0
90 good-leaf-6 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
90 good-leaf-7 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
90 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
90 evil-leaf-9 7.70044 0.995192 26.8444 0.0027293 7.07014e-05 0.00783792 1 0
90 evil-leaf-10 7.73471 0.995305 27.189 0.00719183 0.000184111 0.0207766 1 0
90 good-leaf-11 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
90 good-leaf-12 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
