Time Node entropy gini t05 enrate ginirate t05rate apa cusum
89 good-leaf-11 3.5 0.90625 4.82843 1.20825 0.359375 2.29788 1 0
89 good-leaf-12 3.5 0.90625 4.82843 1.20825 0.359375 2.29788 1 0
89 good-leaf-13 3.57782 0.90625 5.07313 1.25735 0.359375 2.46501 1 0
89 good-leaf-14 3.32782 0.890625 4.48735 1.09962 0.335938 2.06491 1 0
89 evil-leaf-15 7.66198 0.995007 26.5195 0.0062075 0.000109998 0.0199798 1 0
89 evil-leaf-16 7.67615 0.995057 26.6594 0.00134655 8.93756e-05 0.00172368 1 0
89 gw-1 7.75709 0.995279 27.5185 0.0031186 0.000176335 0.00528734 1 0
89 gw-2 7.89673 0.995722 28.9729 0.0390551 0.000881124 0.120516 1 0
89 gw-3 7.69018 0.995105 26.7986 0.011878 0.000261004 0.036424 1 0
89 gw-4 4.02699 0.931953 6.28432 3.02699 0.863905 6.58585 0 0
89 gw-5 8.033 0.995996 30.8116 0.0105417 0.000231723 0.0318966 1 0
89 gw-6 3.67141 0.908284 5.44249 2.67141 0.816568 5.56966 1 0
89 gw-7 3.95006 0.928994 6.05456 2.95006 0.857988 6.3085 1 0
89 gw-8 7.86623 0.995581 28.8419 0.0156929 0.000345062 0.0490921 1 0
89 gw-9 6.4762 0.988415 16.984 0.00304085 5.12184e-05 0.00996786 1 0
89 gw-10 5.9877 0.983299 14.1056 0.0947898 0.00656397 0.207506 1 0
89 gw-11 5.55572 0.977366 11.8736 0.0441767 0.00415617 0.0950946 1 0
89 gw-12 6.11963 0.984533 14.9038 0.0128226 0.000360949 0.036891 1 0
89 gw-13 6.96158 0.991467 20.6258 0.0129406 0.000325075 0.0406678 1 0
89 gw-14 6.5861 0.98873 17.9238 0.00337132 0.000430569 0.00146127 1 0
89 gw-15 7.38887 0.9934 24.5256 0.00376956 4.66386e-05 0.0150215 1 0
89 gw-16 7.39085 0.993454 24.4985 0.00518746 0.000160201 0.0156059 1 0
89 prod-bb-1 7.39901 0.993495 24.5715 0.00506294 0.000145787 0.0154674 1 0
90 good-leaf-1 4.05881 0.938272 6.20914 0.119673 0.0264852 0.21241 1 0
90 evil-leaf-2 7.74937 0.995293 27.4062 0.00433396 7.59548e-05 0.0139736 1 0
90 evil-leaf-3 7.69929 0.995052 26.9585 0.0244795 0.000732052 0.0653523 1 0
90 good-leaf-4 3.79465 0.919753 5.61142 0.0841867 0.0149 0.162164 1 0
90 evil-leaf-5 7.78541 0.995455 27.7207 0.0182817 0.000480503 0.0527717 1 0
90 good-leaf-6 3.83659 0.925926 5.65685 0.00991183 0.00404606 0.00880526 1 0
90 good-leaf-7 3.41938 0.895062 4.73756 0.0881648 0.0290856 0.124977 1 0
90 good-leaf-8 3.72548 0.919753 5.38071 0.0277188 0.0062256 0.0506493 1 0
