Time Node interest
12.8503 1 /p/evil/evil-leaf-1/%FE6?ndn.InterestLifetime=2000&ndn.Nonce=2333024902
12.8503 1 /p/evil/evil-leaf-3/%FE6?ndn.InterestLifetime=2000&ndn.Nonce=684030108
12.86 2 /p/evil/evil-leaf-1/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=817965377
12.86 3 /p/evil/evil-leaf-3/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=1453604727
12.86 8 /p/evil/evil-leaf-6/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=2851030330
12.8701 4 /p/evil/evil-leaf-1/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=817965377
12.8701 5 /p/evil/evil-leaf-3/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=1453604727
12.8701 1 /p/evil/evil-leaf-6/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=2851030330
12.8801 6 /p/evil/evil-leaf-1/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=817965377
12.8801 6 /p/evil/evil-leaf-3/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=1453604727
12.8902 8 /p/evil/evil-leaf-1/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=817965377
12.8902 8 /p/evil/evil-leaf-3/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=1453604727
12.9 10 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.9 12 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.9 13 /p/good/good-leaf-5/%FER?ndn.Nonce=3023077431
12.9 9 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.9 11 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.9 14 /p/evil/evil-leaf-6/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=1562346279
12.9002 1 /p/evil/evil-leaf-1/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=817965377
12.9003 1 /p/evil/evil-leaf-3/%FE7?ndn.InterestLifetime=2000&ndn.Nonce=1453604727
12.91 2 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.91 3 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.91 7 /p/good/good-leaf-5/%FER?ndn.Nonce=3023077431
12.91 2 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.91 3 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.91 8 /p/evil/evil-leaf-6/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=1562346279
12.9201 4 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.9201 5 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.9201 0 /p/good/good-leaf-5/%FER?ndn.Nonce=3023077431
12.9201 1 /p/evil/evil-leaf-6/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=1562346279
12.9201 4 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.9201 5 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.9301 6 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.9301 6 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.9302 6 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.9302 6 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.9402 8 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.9402 8 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.9403 8 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.9403 8 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.95 9 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
12.95 11 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
12.95 14 /p/evil/evil-leaf-6/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=3154168888
12.9502 1 /p/good/good-leaf-2/%FE%07?ndn.Nonce=677860221
12.9502 1 /p/good/good-leaf-4/%FET?ndn.Nonce=1445782365
12.9503 1 /p/evil/evil-leaf-1/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2828079554
12.9503 1 /p/evil/evil-leaf-3/%FE8?ndn.InterestLifetime=2000&ndn.Nonce=2228327096
12.96 2 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
12.96 3 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
12.96 8 /p/evil/evil-leaf-6/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=3154168888
12.9701 4 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
12.9701 5 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
12.9701 1 /p/evil/evil-leaf-6/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=3154168888
12.9801 6 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
12.9801 6 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
12.9902 8 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
12.9902 8 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
13 10 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13 12 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13 13 /p/good/good-leaf-5/%FE6?ndn.Nonce=283381270
13 9 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13 11 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13 14 /p/evil/evil-leaf-6/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1698333378
13.0002 1 /p/evil/evil-leaf-1/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=261588225
13.0003 1 /p/evil/evil-leaf-3/%FE9?ndn.InterestLifetime=2000&ndn.Nonce=2776604048
13.01 2 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13.01 3 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13.01 7 /p/good/good-leaf-5/%FE6?ndn.Nonce=283381270
13.01 2 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13.01 3 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13.01 8 /p/evil/evil-leaf-6/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1698333378
13.0201 4 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13.0201 5 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13.0201 0 /p/good/good-leaf-5/%FE6?ndn.Nonce=283381270
13.0201 1 /p/evil/evil-leaf-6/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1698333378
13.0201 4 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13.0201 5 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13.0301 6 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13.0301 6 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13.0302 6 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13.0302 6 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13.0402 8 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13.0402 8 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13.0403 8 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13.0403 8 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13.05 9 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.05 11 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.05 14 /p/evil/evil-leaf-6/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=1569604984
13.0502 1 /p/good/good-leaf-2/%FE%17?ndn.Nonce=1254965956
13.0502 1 /p/good/good-leaf-4/%FEO?ndn.Nonce=4014686250
13.0503 1 /p/evil/evil-leaf-1/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=3826750343
13.0503 1 /p/evil/evil-leaf-3/%FE%3A?ndn.InterestLifetime=2000&ndn.Nonce=1012888465
13.06 2 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.06 3 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.06 8 /p/evil/evil-leaf-6/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=1569604984
13.0701 4 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.0701 5 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.0701 1 /p/evil/evil-leaf-6/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=1569604984
13.0801 6 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.0801 6 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.0902 8 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.0902 8 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.1 10 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.1 12 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.1 13 /p/good/good-leaf-5/%FE%14?ndn.Nonce=3449784246
13.1 9 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.1 11 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.1 14 /p/evil/evil-leaf-6/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=1099872133
13.1002 1 /p/evil/evil-leaf-1/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=2026068714
13.1003 1 /p/evil/evil-leaf-3/%FE%3B?ndn.InterestLifetime=2000&ndn.Nonce=3036398339
13.11 2 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.11 3 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.11 7 /p/good/good-leaf-5/%FE%14?ndn.Nonce=3449784246
13.11 2 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.11 3 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.11 8 /p/evil/evil-leaf-6/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=1099872133
13.1201 4 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.1201 5 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.1201 0 /p/good/good-leaf-5/%FE%14?ndn.Nonce=3449784246
13.1201 1 /p/evil/evil-leaf-6/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=1099872133
13.1201 4 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.1201 5 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.1301 6 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.1301 6 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.1302 6 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.1302 6 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.1402 8 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.1402 8 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.1403 8 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.1403 8 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.15 9 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.15 11 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.15 14 /p/evil/evil-leaf-6/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2569139979
13.1502 1 /p/good/good-leaf-2/%FE4?ndn.Nonce=3527722858
13.1502 1 /p/good/good-leaf-4/%FE%18?ndn.Nonce=3245883016
13.1503 1 /p/evil/evil-leaf-1/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=3722773653
13.1503 1 /p/evil/evil-leaf-3/%FE%3C?ndn.InterestLifetime=2000&ndn.Nonce=822433774
13.16 2 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.16 3 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.16 8 /p/evil/evil-leaf-6/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2569139979
13.1701 4 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.1701 5 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.1701 1 /p/evil/evil-leaf-6/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2569139979
13.1801 6 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.1801 6 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.1902 8 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.1902 8 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.2 10 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.2 12 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.2 13 /p/good/good-leaf-5/%FE%0E?ndn.Nonce=483782812
13.2 9 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.2 11 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.2 14 /p/evil/evil-leaf-6/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=1361781512
13.2002 1 /p/evil/evil-leaf-1/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=625985522
13.2003 1 /p/evil/evil-leaf-3/%FE%3D?ndn.InterestLifetime=2000&ndn.Nonce=2971837856
13.21 2 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.21 3 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.21 7 /p/good/good-leaf-5/%FE%0E?ndn.Nonce=483782812
13.21 2 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.21 3 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.21 8 /p/evil/evil-leaf-6/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=1361781512
13.2201 4 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.2201 5 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.2201 0 /p/good/good-leaf-5/%FE%0E?ndn.Nonce=483782812
13.2201 1 /p/evil/evil-leaf-6/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=1361781512
13.2201 4 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.2201 5 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.2301 6 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.2301 6 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.2302 6 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.2302 6 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.2402 8 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.2402 8 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.2403 8 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.2403 8 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.25 9 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.25 11 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.25 14 /p/evil/evil-leaf-6/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=1896521164
13.2502 1 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3350359264
13.2502 1 /p/good/good-leaf-4/%FEN?ndn.Nonce=353189190
13.2503 1 /p/evil/evil-leaf-1/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=2146141144
13.2503 1 /p/evil/evil-leaf-3/%FE%3E?ndn.InterestLifetime=2000&ndn.Nonce=3307886000
13.26 2 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.26 3 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.26 8 /p/evil/evil-leaf-6/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=1896521164
13.2701 4 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.2701 5 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.2701 1 /p/evil/evil-leaf-6/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=1896521164
13.2801 6 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.2801 6 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.2902 8 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.2902 8 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.3 10 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.3 12 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.3 13 /p/good/good-leaf-5/%FE%03?ndn.Nonce=2005141174
13.3 9 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.3 11 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.3 14 /p/evil/evil-leaf-6/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=2700445111
13.3002 1 /p/evil/evil-leaf-1/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=2392341034
13.3003 1 /p/evil/evil-leaf-3/%FE%3F?ndn.InterestLifetime=2000&ndn.Nonce=4019407768
13.31 2 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.31 3 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.31 7 /p/good/good-leaf-5/%FE%03?ndn.Nonce=2005141174
13.31 2 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.31 3 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.31 8 /p/evil/evil-leaf-6/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=2700445111
13.3201 4 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.3201 5 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.3201 0 /p/good/good-leaf-5/%FE%03?ndn.Nonce=2005141174
13.3201 1 /p/evil/evil-leaf-6/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=2700445111
13.3201 4 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.3201 5 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.3301 6 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.3301 6 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.3302 6 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.3302 6 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.3402 8 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.3402 8 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.3403 8 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.3403 8 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.35 9 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.35 11 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.35 14 /p/evil/evil-leaf-6/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=3194320248
13.3502 1 /p/good/good-leaf-2/%FE%09?ndn.Nonce=2432514390
13.3502 1 /p/good/good-leaf-4/%FE%24?ndn.Nonce=1568682695
13.3503 1 /p/evil/evil-leaf-1/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=154520835
13.3503 1 /p/evil/evil-leaf-3/%FE%40?ndn.InterestLifetime=2000&ndn.Nonce=231323700
13.36 2 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.36 3 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.36 8 /p/evil/evil-leaf-6/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=3194320248
13.3701 4 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.3701 5 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.3701 1 /p/evil/evil-leaf-6/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=3194320248
13.3801 6 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.3801 6 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.3902 8 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.3902 8 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.4 10 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.4 12 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.4 13 /p/good/good-leaf-5/%FE%07?ndn.Nonce=1544700916
13.4 9 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.4 11 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.4 14 /p/evil/evil-leaf-6/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2488552323
13.4002 1 /p/evil/evil-leaf-1/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=943169766
13.4003 1 /p/evil/evil-leaf-3/%FEA?ndn.InterestLifetime=2000&ndn.Nonce=1087374112
13.41 2 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.41 3 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.41 7 /p/good/good-leaf-5/%FE%07?ndn.Nonce=1544700916
13.41 2 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.41 3 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.41 8 /p/evil/evil-leaf-6/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2488552323
13.4201 4 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.4201 5 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.4201 0 /p/good/good-leaf-5/%FE%07?ndn.Nonce=1544700916
13.4201 1 /p/evil/evil-leaf-6/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2488552323
13.4201 4 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.4201 5 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.4301 6 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.4301 6 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.4302 6 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.4302 6 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.4402 8 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.4402 8 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.4403 8 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.4403 8 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.45 9 /p/evil/evil-leaf-1/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=928301339
13.45 11 /p/evil/evil-leaf-3/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=1235985114
13.45 14 /p/evil/evil-leaf-6/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=3353318839
13.4502 1 /p/good/good-leaf-2/%FE%01?ndn.Nonce=200138194
13.4502 1 /p/good/good-leaf-4/%FE%23?ndn.Nonce=3494967862
13.4503 1 /p/evil/evil-leaf-1/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=75338125
13.4503 1 /p/evil/evil-leaf-3/%FEB?ndn.InterestLifetime=2000&ndn.Nonce=2736263445
13.46 2 /p/evil/evil-leaf-1/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=928301339
13.46 3 /p/evil/evil-leaf-3/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=1235985114
13.46 8 /p/evil/evil-leaf-6/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=3353318839
13.4701 4 /p/evil/evil-leaf-1/%FEC?ndn.InterestLifetime=2000&ndn.Nonce=928301339
