Time Node entropy gini t05 enrate ginirate t05rate apa cusum m_cusum
185 gw-2 7.75901 0.995371 27.4503 0.00347755 8.7743e-05 0.0100417 1 1 41.1932
185 gw-3 7.69817 0.995089 26.9131 0.011522 0.00038763 0.0295336 1 1 41.0309
185 gw-4 4.08418 0.935 6.37723 0.0672373 0.0105838 0.130175 0 0 0
185 gw-5 7.92873 0.99576 29.5263 0.00929904 0.000190726 0.0291469 1 1 46.5674
185 gw-6 3.98418 0.93 6.11526 0.00938465 0.00534759 0.00699875 0 0 0
185 gw-7 3.93214 0.930748 5.91147 0.0372279 0.00454768 0.0730351 0 0 0
185 gw-8 7.89903 0.995691 29.1757 0.0271417 0.000558844 0.0817404 1 1 44.4717
185 gw-9 6.49076 0.988683 17.0282 0.126337 0.00760037 0.33144 1 1 14.1558
185 gw-10 6.14752 0.985207 14.9784 0.0907776 0.00616188 0.22769 1 1 12.9064
185 gw-11 5.84022 0.982222 13.1894 0.0613712 0.00370134 0.14809 1 1 15.7465
185 gw-12 6.07214 0.984898 14.4531 0.0537119 0.00304006 0.128429 1 1 14.8139
185 gw-13 6.84556 0.990839 19.6916 0.113607 0.00579812 0.310045 1 1 23.7902
185 gw-14 6.65689 0.989583 18.3047 0.00663968 0.00105739 0.00191686 1 1 27.2611
185 gw-15 7.24513 0.992731 23.2158 0.0404205 0.00209335 0.0990088 1 1 41.1339
185 gw-16 7.28107 0.993157 23.293 0.0450237 0.00214569 0.109504 1 1 39.5495
185 prod-bb-1 7.28107 0.993157 23.293 0.0432469 0.00205061 0.10495 1 1 39.5235
186 good-leaf-1 3.12193 0.88 3.95407 0 0 0 0 0 0
186 evil-leaf-2 7.60733 0.994872 25.9285 0.0129784 0.000345168 0.0366054 1 1 29.7123
186 evil-leaf-3 7.61471 0.994898 26 0.0084342 0.00022509 0.0238643 1 1 29.7328
186 good-leaf-4 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
186 evil-leaf-5 7.67243 0.995098 26.5657 0.000352208 2.37959e-05 0.000448063 1 1 29.5492
186 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
186 good-leaf-7 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
186 good-leaf-8 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 0 0 0
186 evil-leaf-9 7.69779 0.99517 26.8326 0.00221842 0.000199005 0.0025171 1 1 30.0014
186 evil-leaf-10 7.66534 0.995074 26.4956 0.017378 0.000443794 0.0491903 1 1 30.5615
186 good-leaf-11 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
186 good-leaf-12 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
186 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
186 good-leaf-14 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
186 evil-leaf-15 7.70736 0.995215 26.9137 0.00353607 9.02772e-05 0.0101281 1 1 30.2225
186 evil-leaf-16 7.77479 0.995434 27.5973 0.00256607 6.37146e-05 0.00742576 1 1 30.4014
186 gw-1 7.65737 0.995004 26.4605 0.0107597 0.000283687 0.0304519 1 1 42.0359
186 gw-2 7.59399 0.994714 25.9095 0.0212677 0.000660245 0.0561304 1 1 41.7779
186 gw-3 7.70654 0.995173 26.9482 0.00108733 8.4091e-05 0.00130444 1 1 41.6474
186 gw-4 3.78418 0.92 5.59131 0.0734541 0.0160428 0.123238 0 0 0
186 gw-5 7.77216 0.995348 27.735 0.0197474 0.000413784 0.0606686 1 1 47.2169
186 gw-6 3.72193 0.91 5.5259 0.0658242 0.0215054 0.0963745 0 0 0
186 gw-7 4.12193 0.94 6.42033 0.0482664 0.00994048 0.0860806 0 0 0
186 gw-8 7.85753 0.995596 28.669 0.00525364 9.54281e-05 0.0173673 1 1 45.1433
186 gw-9 6.4808 0.988498 16.9981 0.00153499 0.000186509 0.00177069 1 1 14.4804
186 gw-10 5.72792 0.981132 12.5602 0.0682549 0.00413621 0.161446 1 1 13.0458
186 gw-11 6.10642 0.984765 14.7415 0.0455791 0.00258834 0.117678 1 1 15.9738
186 gw-12 5.67227 0.979835 12.3585 0.0658534 0.00514089 0.144928 1 1 14.9402
186 gw-13 6.86267 0.990916 19.8454 0.00249913 7.73014e-05 0.00781235 1 1 24.2111
186 gw-14 6.79865 0.990502 19.3388 0.0212956 0.000928053 0.0564956 1 1 27.6528
186 gw-15 7.29658 0.992933 23.7377 0.00710131 0.000203551 0.0224785 1 1 41.7287
186 gw-16 7.30115 0.99304 23.686 0.00275813 0.000117866 0.0168715 1 1 40.1367
186 prod-bb-1 7.26617 0.992861 23.3819 0.00204616 0.000297947 0.00381299 1 1 40.0898
187 good-leaf-1 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
187 evil-leaf-2 7.69779 0.99517 26.8326 0.0118911 0.000299264 0.0348707 1 1 30.1612
187 evil-leaf-3 7.66534 0.995074 26.4956 0.00664846 0.000176835 0.0190621 1 1 30.1737
187 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
187 evil-leaf-5 7.75489 0.99537 27.3939 0.0107479 0.000273673 0.0311741 1 1 30.0068
187 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
187 good-leaf-7 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
187 good-leaf-8 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
187 evil-leaf-9 7.67948 0.995122 26.6356 0.00237856 4.78042e-05 0.00734118 1 1 30.4507
187 evil-leaf-10 7.72792 0.995283 27.1204 0.00816462 0.000210163 0.0235822 1 1 31.028
187 good-leaf-11 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 0 0 0
187 good-leaf-12 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 0 0 0
187 good-leaf-13 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
187 good-leaf-14 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
187 evil-leaf-15 7.70736 0.995215 26.9137 0 0 0 1 1 30.6794
187 evil-leaf-16 7.80735 0.995536 27.9333 0.00418891 0.000102392 0.0121737 1 1 30.8804
187 gw-1 7.73149 0.995245 27.2123 0.00967861 0.000241473 0.0284096 1 1 42.6658
187 gw-2 7.68539 0.995065 26.777 0.0120356 0.000353368 0.0334801 1 1 42.3889
187 gw-3 7.8009 0.995516 27.8664 0.0122441 0.000344442 0.0340711 1 1 42.2917
187 gw-4 3.78714 0.919668 5.59847 0.000782267 0.000361315 0.00127977 0 0 0
187 gw-5 7.7887 0.99541 27.8878 0.00212757 6.21858e-05 0.0055109 1 1 47.8711
187 gw-6 4.02193 0.935 6.15836 0.0806034 0.0274725 0.114453 0 0 0
187 gw-7 4.32193 0.95 6.94427 0.048521 0.0106383 0.0816069 0 0 0.00626028
187 gw-8 7.8445 0.995583 28.4741 0.00165824 1.30986e-05 0.00679915 1 1 45.8089
187 gw-9 6.80698 0.990651 19.365 0.0503314 0.00217767 0.139246 1 1 14.9062
187 gw-10 6.20945 0.986486 15.2047 0.0840677 0.00545738 0.21054 1 1 13.2962
187 gw-11 6.58386 0.9894 17.6485 0.0781867 0.00470717 0.197197 1 1 16.3259
187 gw-12 6.42734 0.987858 16.7223 0.133116 0.0081888 0.353102 1 1 15.253
187 gw-13 7.12973 0.992352 22.0522 0.0389158 0.00144978 0.111199 1 1 24.7558
187 gw-14 7.0535 0.991793 21.5022 0.037485 0.00130339 0.111867 1 1 28.1662
187 gw-15 7.48462 0.9938 25.5433 0.0257701 0.000873192 0.0760659 1 1 42.4469
187 gw-16 7.469 0.993792 25.3015 0.0229885 0.000758068 0.0682046 1 1 40.8354
187 prod-bb-1 7.48392 0.993861 25.4408 0.0299672 0.00100691 0.0880579 1 1 40.798
188 good-leaf-1 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
188 evil-leaf-2 7.61926 0.994898 26.0592 0.0102022 0.00027236 0.0288228 1 1 30.5947
188 evil-leaf-3 7.71425 0.995238 26.9828 0.00638062 0.000165017 0.0183857 1 1 30.6244
188 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
188 evil-leaf-5 7.60733 0.994872 25.9285 0.0190276 0.000500894 0.0534936 1 1 30.4353
188 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
188 good-leaf-7 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
188 good-leaf-8 3.32193 0.9 4.32456 0 0 0 0 0 0
188 evil-leaf-9 7.67243 0.995098 26.5657 0.00091865 2.40292e-05 0.00262537 1 1 30.8987
188 evil-leaf-10 7.72532 0.995261 27.1088 0.000336508 2.20415e-05 0.000430501 1 1 31.4943
188 good-leaf-11 3.32193 0.9 4.32456 0 0 0 0 0 0
188 good-leaf-12 3.32193 0.9 4.32456 0 0 0 0 0 0
188 good-leaf-13 3.32193 0.9 4.32456 0 0 0 0 0 0
188 good-leaf-14 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
188 evil-leaf-15 7.6865 0.995146 26.7054 0.00270632 7.00149e-05 0.00773824 1 1 31.1321
188 evil-leaf-16 7.77479 0.995434 27.5973 0.00417143 0.000102381 0.0120273 1 1 31.3525
188 gw-1 7.67504 0.995032 26.6572 0.00730105 0.000213358 0.0203966 1 1 43.2787
188 gw-2 7.70863 0.995124 27.0329 0.00302395 5.91878e-05 0.00955819 1 1 43.0077
188 gw-3 7.70736 0.995215 26.9137 0.011991 0.000301737 0.0341883 1 1 42.9071
188 gw-4 4.32193 0.95 6.94427 0.14121 0.0329819 0.240388 0 0 0.00619906
188 gw-5 7.78784 0.995405 27.8831 0.000110727 4.81095e-06 0.000170432 1 1 48.5252
188 gw-6 4.22193 0.945 6.6823 0.0497274 0.0106952 0.0850784 0 0 0
188 gw-7 4.22193 0.945 6.6823 0.0231378 0.00526316 0.0377249 0 0 0.00449479
188 gw-8 7.84661 0.995565 28.5471 0.000269311 1.75119e-05 0.00256283 1 1 46.4768
188 gw-9 6.69022 0.989861 18.5186 0.0171529 0.00079723 0.0437077 1 1 15.2958
188 gw-10 5.745 0.981157 12.6744 0.0747984 0.00540247 0.166411 1 1 13.4404
188 gw-11 5.96083 0.983669 13.8339 0.0946295 0.00579276 0.216145 1 1 16.5143
188 gw-12 5.79959 0.981457 13.0205 0.0976682 0.00648047 0.221369 1 1 15.4076
188 gw-13 7.00355 0.991607 21.0114 0.0176988 0.000751168 0.0472006 1 1 25.2421
188 gw-14 6.45404 0.987859 16.9706 0.0849879 0.00396608 0.210748 1 1 28.4246
188 gw-15 7.35249 0.993248 24.179 0.0176532 0.000555929 0.0534086 1 1 43.0718
188 gw-16 7.30496 0.99306 23.707 0.0219619 0.000736923 0.0630189 1 1 41.4241
188 prod-bb-1 7.31352 0.993101 23.7828 0.0227687 0.00076429 0.0651729 1 1 41.392
189 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
189 evil-leaf-2 7.60451 0.994846 25.9163 0.00193586 5.28518e-05 0.00548436 1 1 31.0253
189 evil-leaf-3 7.66534 0.995074 26.4956 0.00634017 0.000164989 0.0180537 1 1 31.0653
189 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
189 evil-leaf-5 7.67243 0.995098 26.5657 0.00855688 0.000227411 0.0245766 1 1 30.8764
189 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
189 good-leaf-7 3.32193 0.9 4.32456 0 0 0 0 0 0
189 good-leaf-8 3.32193 0.9 4.32456 0 0 0 0 0 0
189 evil-leaf-9 7.74147 0.995327 27.2575 0.00899867 0.000230192 0.0260397 1 1 31.3606
189 evil-leaf-10 7.67243 0.995098 26.5657 0.00684691 0.000163818 0.0200323 1 1 31.9494
189 good-leaf-11 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
189 good-leaf-12 3.32193 0.9 4.32456 0 0 0 0 0 0
189 good-leaf-13 3.32193 0.9 4.32456 0 0 0 0 0 0
189 good-leaf-14 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
189 evil-leaf-15 7.60733 0.994872 25.9285 0.0102999 0.000275172 0.0290922 1 1 31.5689
189 evil-leaf-16 7.73471 0.995305 27.189 0.0051548 0.000129216 0.0147934 1 1 31.8163
189 gw-1 7.6307 0.994884 26.2265 0.0057771 0.000148907 0.0161571 1 1 43.8782
189 gw-2 7.69962 0.99515 26.879 0.00116932 2.56777e-05 0.0056911 1 1 43.6218
189 gw-3 7.71343 0.995196 27.0172 0.00078762 1.93164e-05 0.00384756 1 1 43.5256
189 gw-4 4.22193 0.945 6.6823 0.0231378 0.00526316 0.0377249 0 0 0.0043699
189 gw-5 7.79743 0.995428 27.9978 0.00123171 2.31094e-05 0.0041152 1 1 49.1829
189 gw-6 4.24793 0.947368 6.7178 0.00615819 0.00250627 0.00531219 0 0 0
189 gw-7 4.12193 0.94 6.42033 0.0236859 0.00529101 0.0392038 0 0 0
189 gw-8 7.84046 0.995515 28.545 0.000784726 5.10497e-05 7.24398e-05 1 1 47.1447
189 gw-9 6.40304 0.987483 16.6427 0.0429266 0.00240262 0.101299 1 1 15.6051
189 gw-10 6.24081 0.986676 15.4164 0.0863041 0.00562462 0.216341 1 1 13.6998
189 gw-11 5.89795 0.983069 13.4705 0.0105487 0.000609526 0.0262681 1 1 16.687
189 gw-12 5.91585 0.982548 13.7168 0.0200466 0.00111235 0.0534776 1 1 15.5919
189 gw-13 7.00878 0.991632 21.0716 0.000747431 2.53991e-05 0.00286964 1 1 25.7318
189 gw-14 6.71477 0.989784 18.8033 0.040399 0.00194866 0.10799 1 1 28.7862
189 gw-15 7.41984 0.993568 24.8059 0.00915938 0.0003217 0.0259236 1 1 43.7396
189 gw-16 7.34043 0.993235 24.0444 0.00485514 0.000176429 0.0142311 1 1 42.0361
189 prod-bb-1 7.3401 0.993229 24.0439 0.00363456 0.00012871 0.0109787 1 1 42.0039
190 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
190 evil-leaf-2 7.76818 0.995413 27.5296 0.0215239 0.000569884 0.0622515 1 1 31.4883
190 evil-leaf-3 7.73471 0.995305 27.189 0.00905031 0.000232418 0.0261713 1 1 31.5201
190 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
190 evil-leaf-5 7.70044 0.995192 26.8444 0.00365131 9.47329e-05 0.0104908 1 1 31.3231
190 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
190 good-leaf-7 3.32193 0.9 4.32456 0 0 0 0 0 0
190 good-leaf-8 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
190 evil-leaf-9 7.72792 0.995283 27.1204 0.00174987 4.42909e-05 0.00502754 1 1 31.8197
190 evil-leaf-10 7.76818 0.995413 27.5296 0.0124809 0.000316356 0.0362848 1 1 32.4244
190 good-leaf-11 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
190 good-leaf-12 3.32193 0.9 4.32456 0 0 0 0 0 0
190 good-leaf-13 3.32193 0.9 4.32456 0 0 0 0 0 0
190 good-leaf-14 3.32193 0.9 4.32456 0 0 0 0 0 0
190 evil-leaf-15 7.63662 0.994975 26.2135 0.0038508 0.000103611 0.0109915 1 1 32.0116
190 evil-leaf-16 7.73471 0.995305 27.189 0 0 0 1 1 32.2801
190 gw-1 7.82655 0.995595 28.133 0.0256659 0.000714371 0.0726947 1 1 44.5365
190 gw-2 7.79843 0.995496 27.855 0.0128328 0.000348023 0.0363083 1 1 44.2657
190 gw-3 7.71547 0.995179 27.0642 0.000264303 1.68266e-05 0.00173836 1 1 44.1456
190 gw-4 4.22193 0.945 6.6823 0 0 0 0 0 0.00254074
190 gw-5 7.82642 0.995528 28.2815 0.00371791 0.000100512 0.0101327 1 1 49.8494
190 gw-6 4.32193 0.95 6.94427 0.0174204 0.00277778 0.0337125 0 0 0.0053198
190 gw-7 4.02193 0.935 6.15836 0.0242605 0.00531915 0.0408035 0 0 0
190 gw-8 7.8377 0.995515 28.4985 0.000351763 4.38831e-07 0.00162891 1 1 47.8111
190 gw-9 6.02026 0.98393 14.2513 0.0597797 0.00359801 0.143688 1 1 15.8121
190 gw-10 6.25976 0.986851 15.5309 0.00303625 0.000177459 0.00742401 1 1 13.9639
190 gw-11 6.06609 0.985075 14.3707 0.028508 0.0020401 0.0668283 1 1 16.8984
190 gw-12 5.50163 0.977431 11.5182 0.0700191 0.00520866 0.160284 1 1 15.6823
190 gw-13 7.034 0.992127 21.0348 0.00359783 0.000498984 0.00174984 1 1 26.2195
190 gw-14 6.6645 0.989796 18.2804 0.00748749 1.18336e-05 0.0278086 1 1 29.1183
190 gw-15 7.44174 0.993803 24.8081 0.00295198 0.000236553 8.95925e-05 1 1 44.4075
190 gw-16 7.42224 0.993742 24.6069 0.0111457 0.000510153 0.0233934 1 1 42.6868
190 prod-bb-1 7.43038 0.993778 24.681 0.0122994 0.000552748 0.0265009 1 1 42.6598
191 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
191 evil-leaf-2 7.63662 0.994975 26.2135 0.0169357 0.000439988 0.0478093 1 1 31.9248
191 evil-leaf-3 7.7211 0.995261 27.0517 0.00175966 4.47107e-05 0.00505207 1 1 31.9721
191 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
191 evil-leaf-5 7.61926 0.994898 26.0592 0.0105428 0.000295247 0.0292491 1 1 31.7541
191 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
191 good-leaf-7 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
191 good-leaf-8 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 0 0 0
191 evil-leaf-9 7.74984 0.995329 27.3709 0.00283585 4.58736e-05 0.0092369 1 1 32.284
191 evil-leaf-10 7.64386 0.995 26.2843 0.0160048 0.000414747 0.0452376 1 1 32.8737
191 good-leaf-11 3.32193 0.9 4.32456 0 0 0 0 0 0
191 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
191 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
191 good-leaf-14 3.32193 0.9 4.32456 0 0 0 0 0 0
191 evil-leaf-15 7.6865 0.995146 26.7054 0.00653115 0.000171619 0.0187662 1 1 32.4643
191 evil-leaf-16 7.71162 0.995216 26.971 0.00298513 8.98452e-05 0.0080185 1 1 32.7394
191 gw-1 7.7211 0.995261 27.0517 0.0134733 0.000335528 0.0384374 1 1 45.1615
191 gw-2 7.79442 0.995495 27.7993 0.000514268 3.60721e-07 0.00199789 1 1 44.9078
191 gw-3 7.68822 0.995124 26.7516 0.00353159 5.58726e-05 0.0115502 1 1 44.756
191 gw-4 3.88418 0.925 5.85328 0.0799977 0.021164 0.124061 0 0 0
191 gw-5 7.80389 0.995449 28.0643 0.00287919 7.96512e-05 0.00767974 1 1 50.5091
191 gw-6 4.12193 0.94 6.42033 0.0462756 0.0105263 0.0754497 0 0 0
191 gw-7 4.22193 0.945 6.6823 0.0497274 0.0106952 0.0850784 0 0 0
191 gw-8 7.88856 0.995647 29.0879 0.00648891 0.00013223 0.0206806 1 1 48.4955
191 gw-9 6.27327 0.986678 15.6912 0.0420257 0.00279301 0.101033 1 1 16.0807
191 gw-10 5.7668 0.979844 12.9583 0.0787503 0.00709999 0.165639 1 1 14.12
191 gw-11 5.7668 0.980919 12.8705 0.0493376 0.00421848 0.104395 1 1 17.0453
191 gw-12 6.12215 0.985244 14.7794 0.112789 0.00799432 0.283133 1 1 15.9121
191 gw-13 6.71845 0.989822 18.8174 0.0448608 0.00232256 0.105416 1 1 26.5827
191 gw-14 6.72489 0.989849 18.8856 0.00906198 5.37384e-05 0.0331054 1 1 29.4845
191 gw-15 7.31299 0.992986 23.8617 0.017301 0.000821394 0.0381488 1 1 45.0108
191 gw-16 7.28552 0.992849 23.5964 0.0184212 0.000898545 0.0410669 1 1 43.2679
191 prod-bb-1 7.26798 0.992761 23.4434 0.0218559 0.00102278 0.0501457 1 1 43.2303
192 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
192 evil-leaf-2 7.70736 0.995215 26.9137 0.00926254 0.000241651 0.0267112 1 1 32.3754
192 evil-leaf-3 7.74147 0.995327 27.2575 0.00263794 6.67557e-05 0.00760765 1 1 32.4283
192 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
192 evil-leaf-5 7.78296 0.995435 27.7095 0.021486 0.000539532 0.063326 1 1 32.218
192 good-leaf-6 2.64644 0.82 3.15215 0.203342 0.0888889 0.271104 0 0 0
192 good-leaf-7 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
192 good-leaf-8 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 0 0 0
192 evil-leaf-9 7.71425 0.995238 26.9828 0.00459238 9.10059e-05 0.0141827 1 1 32.7403
192 evil-leaf-10 7.66534 0.995074 26.4956 0.00281006 7.42629e-05 0.00804064 1 1 33.3273
192 good-leaf-11 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 0 0 0
192 good-leaf-12 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
192 good-leaf-13 3.12193 0.88 3.95407 0 0 0 0 0 0
192 good-leaf-14 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
192 evil-leaf-15 7.75233 0.995349 27.3823 0.0085649 0.000204594 0.0253472 1 1 32.9308
192 evil-leaf-16 7.65105 0.995025 26.3549 0.00785423 0.000191783 0.0228441 1 1 33.1862
192 gw-1 7.76155 0.995392 27.4618 0.00523916 0.000131666 0.0151622 1 1 45.7992
192 gw-2 7.80735 0.995536 27.9333 0.00166004 4.04008e-05 0.00481775 1 1 45.554
192 gw-3 7.78351 0.995366 27.7882 0.0123937 0.000243671 0.038751 1 1 45.398
192 gw-4 4.02193 0.935 6.15836 0.0354629 0.0108108 0.0521199 0 0 0
192 gw-5 7.81022 0.995454 28.1612 0.000811819 4.7681e-06 0.0034527 1 1 51.1719
192 gw-6 3.78418 0.92 5.59131 0.0819384 0.0212766 0.129124 0 0 0
192 gw-7 3.78418 0.92 5.59131 0.103684 0.026455 0.163265 0 0 0
192 gw-8 7.84396 0.995535 28.5638 0.00565381 0.000112226 0.0180179 1 1 49.1639
192 gw-9 5.99804 0.983674 14.1282 0.0438728 0.00304433 0.0996106 1 1 16.2824
192 gw-10 6.00639 0.984184 14.0844 0.0415455 0.0044287 0.0869013 1 1 14.3235
192 gw-11 6.08944 0.984278 14.75 0.0559471 0.00342421 0.146034 1 1 17.273
192 gw-12 5.70036 0.979604 12.5746 0.0688966 0.00572536 0.149182 1 1 16.0476
192 gw-13 6.6816 0.989624 18.5393 0.00548401 0.000200502 0.014777 1 1 26.9303
192 gw-14 6.7236 0.989393 18.9967 0.000191852 0.000460801 0.00588382 1 1 29.8569
192 gw-15 7.28535 0.992841 23.5941 0.00377968 0.000146315 0.0112128 1 1 45.5957
192 gw-16 7.24764 0.992655 23.2423 0.00519901 0.000195689 0.0150069 1 1 43.8246
192 prod-bb-1 7.22061 0.992504 23.0116 0.00651816 0.00025968 0.0184171 1 1 43.7711
193 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
193 evil-leaf-2 7.7211 0.995261 27.0517 0.00178272 4.55705e-05 0.00512801 1 1 32.8288
193 evil-leaf-3 7.8392 0.995633 28.2655 0.0126251 0.000307522 0.0369812 1 1 32.9045
193 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
193 evil-leaf-5 7.7211 0.995261 27.0517 0.00794858 0.000175396 0.0237385 1 1 32.6688
193 good-leaf-6 3.32193 0.9 4.32456 0.255244 0.097561 0.371938 0 0 0
193 good-leaf-7 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
193 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
193 evil-leaf-9 7.70472 0.995193 26.9019 0.00123457 4.55685e-05 0.00299622 1 1 33.195
193 evil-leaf-10 7.74147 0.995327 27.2575 0.00993186 0.000254465 0.0287543 1 1 33.7967
193 good-leaf-11 2.92193 0.86 3.58359 0.0265204 0.0238095 0.0173035 0 0 0
193 good-leaf-12 2.92193 0.86 3.58359 1.51985e-16 0 0 0 0 0
193 good-leaf-13 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
193 good-leaf-14 2.84644 0.84 3.52263 0.0258353 0.0232558 0.0170091 0 0 0
193 evil-leaf-15 7.67948 0.995122 26.6356 0.00939776 0.000228343 0.0272682 1 1 33.382
193 evil-leaf-16 7.59991 0.994845 25.8568 0.0066839 0.000180412 0.0189004 1 1 33.6228
193 gw-1 7.8009 0.995516 27.8664 0.00506969 0.000124564 0.0147306 1 1 46.4493
193 gw-2 7.89482 0.995798 28.8545 0.0112026 0.000263783 0.03298 1 1 46.2283
193 gw-3 7.79193 0.995475 27.7879 0.00108251 0.000109765 1.15673e-05 1 1 46.04
193 gw-4 3.82687 0.925208 5.64269 0.0484974 0.010473 0.0837347 0 0 0
193 gw-5 7.8373 0.995529 28.465 0.00346694 7.53405e-05 0.010786 1 1 51.8441
193 gw-6 3.73452 0.920415 5.39377 0.0131236 0.000451331 0.0353309 0 0 0
193 gw-7 3.83659 0.925926 5.65685 0.0138492 0.00644122 0.011722 0 0 0
193 gw-8 7.70886 0.995162 27.0458 0.0172234 0.000374081 0.0531439 1 1 49.7858
193 gw-9 6.49295 0.988301 17.1974 0.0825121 0.0047032 0.217241 1 1 16.6155
193 gw-10 6.10135 0.985026 14.6599 0.0158094 0.000855538 0.0408561 1 1 14.551
193 gw-11 6.02544 0.98405 14.2653 0.0105097 0.000232085 0.0328632 1 1 17.4798
193 gw-12 5.68081 0.98011 12.3781 0.00342845 0.000516716 0.0156261 1 1 16.1747
193 gw-13 6.77308 0.990132 19.2878 0.0136903 0.000513314 0.0403704 1 1 27.3199
193 gw-14 6.67356 0.989722 18.4116 0.00744302 0.000332767 0.0307987 1 1 30.1965
193 gw-15 7.24116 0.992748 23.1876 0.0060654 9.31953e-05 0.0172311 1 1 46.1529
193 gw-16 7.24272 0.992878 23.0796 0.000679101 0.00022463 0.00699718 1 1 44.3701
193 prod-bb-1 7.26058 0.992968 23.2339 0.00553543 0.000467814 0.00965923 1 1 44.3272
194 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
194 evil-leaf-2 7.69349 0.995169 26.775 0.0035762 9.20175e-05 0.0102282 1 1 33.2766
194 evil-leaf-3 7.66262 0.99505 26.4837 0.0225255 0.000585765 0.0630382 1 1 33.3453
194 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
194 evil-leaf-5 7.64386 0.995 26.2843 0.0100041 0.000261905 0.0283682 1 1 33.1043
194 good-leaf-6 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
194 good-leaf-7 2.84644 0.84 3.52263 0.0258353 0.0232558 0.0170091 0 0 0
194 good-leaf-8 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
194 evil-leaf-9 7.7879 0.995475 27.7321 0.0107961 0.000283733 0.0308614 1 1 33.6666
194 evil-leaf-10 7.67243 0.995098 26.5657 0.00891842 0.000230139 0.0253789 1 1 34.2518
194 good-leaf-11 2.64644 0.82 3.15215 0.0942832 0.0465116 0.120393 0 0 0
194 good-leaf-12 2.92193 0.86 3.58359 0 0 0 0 0 0
194 good-leaf-13 2.44644 0.8 2.78167 0.216369 0.0909091 0.296506 0 0 0
194 good-leaf-14 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 0 0 0
